Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
30,R Kolm,The change of cultural identity: An analysis of factors conditioning the cultural integration of immigrants.,1966,,search.proquest.com,https://search.proquest.com/openview/15dcec0dc9ac92a33a8a76446f3dcba9/1?pq-origsite=gscholar&cbl=18750&diss=y,"https://scholar.google.com/scholar?cites=10013680572680817171&as_sdt=2005&sciodt=0,5&hl=en",887,09/05/22 10:13,BOOK,,,,,,,,30,0.54,30,1,56,"… n , was carr ie dout in th re e main d ir ec tio ns : F irst , th ecomp ila tio n and sys te ma tiz a tio n ofava ila b le knowledge on im m ig ran ts' ad ju stm ent and change of cultural identity ; …",,"https://scholar.google.com/scholar?q=related:E8reFG2994oJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
13,"VW Simonds, A Omidpanah, ...","Diabetes prevention among American Indians: the role of self-efficacy, risk perception, numeracy and cultural identity",2017,BMC Public …,bmcpublichealth.biomedcentral.com,https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4766-x,"https://scholar.google.com/scholar?cites=10583144776949516426&as_sdt=2005&sciodt=0,5&hl=en",888,09/05/22 10:13,HTML,10.1186/s12889-017-4766-x,,,,,,,13,2.60,4,3,5,"… We found limited evidence for the influence of cultural identity within the RPA framework. Overall, participants had lower numeracy skills which tended to be associated with inaccurate …",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4766-x,"https://scholar.google.com/scholar?q=related:ikibTBri3pIJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
16,C Cucchi,Vague expressions in the European Parliament: A marker of cultural identity,2010,"Discourse, identities and roles in specialized …",books.google.com,https://books.google.com/books?hl=en&lr=&id=YciG9fDsHpMC&oi=fnd&pg=PA85&dq=%22cultural+identity%22&ots=s4af3inXRm&sig=zP-32KhKVVqeyIB3cqltTSQwi3A,"https://scholar.google.com/scholar?cites=13744524515259537184&as_sdt=2005&sciodt=0,5&hl=en",889,09/05/22 10:13,,,,,,,,,16,1.33,16,1,12,"The close relationship between language and cultural identity has been repeatedly highlighted in two practice-oriented branches of applied linguistics, namely language teaching and …",,"https://scholar.google.com/scholar?q=related:IFexmjlcvr4J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
15,SW Hoefle,Enchanted (and disenchanted) Amazônia: environmental ethics and cultural identity in northern Brazil,2009,"Ethics Place and Environment (Ethics, Place & …",Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/13668790902753112,"https://scholar.google.com/scholar?cites=1224591062916890916&as_sdt=2005&sciodt=0,5&hl=en",890,09/05/22 10:13,,10.1080/13668790902753112,,,,,,,15,1.15,15,1,13,"… I will interpret environmental ethics and cultural identity in the Amazon using anthropological and environmental-studies/history literature on enchanted and disenchanted worldviews, …",https://www.researchgate.net/profile/Scott-Hoefle-2/publication/232937661_Enchanted_and_Disenchanted_Amazonia_Environmental_Ethics_and_Cultural_Identity_in_Northern_Brazil/links/56716d3708aececfd55531fc/Enchanted-and-Disenchanted-Amazonia-Environmental-Ethics-and-Cultural-Identity-in-Northern-Brazil.pdf,"https://scholar.google.com/scholar?q=related:JIFHZBWf_hAJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
17,"M Huang, Y Chu","The Sway of Geopolitics, Economic Interdependence and Cultural Identity: why are some Asians more favorable toward China's rise than others?",2015,Journal of Contemporary China,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/10670564.2014.953842,"https://scholar.google.com/scholar?cites=5564878471193245339&as_sdt=2005&sciodt=0,5&hl=en",891,09/05/22 10:13,,10.1080/10670564.2014.953842,,,,,,,17,2.43,9,2,7,"… On the factor of cultural identity, we found that cultural distance also significantly reduces the favorable image toward China. This result matches our prediction that cultural proximity is …",,"https://scholar.google.com/scholar?q=related:mzaxTXxrOk0J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
13,E Seaga,The folk roots of Jamaican cultural identity,2005,Caribbean quarterly,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/00086495.2005.11672268,"https://scholar.google.com/scholar?cites=16580371804473157340&as_sdt=2005&sciodt=0,5&hl=en",892,09/05/22 10:13,,10.1080/00086495.2005.11672268,,,,,,,13,0.76,13,1,17,… An appropriate starting point in the recognition of cultural identity is to trace the traits that have emerged or survived over generations which actually recommend themselves by their …,,"https://scholar.google.com/scholar?q=related:3GaGQU9QGeYJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
5,S Tynen,"Belonging between Inclusion and Exclusion: Dimensions of Ethno-Cultural Identity for Uyghur Women in Xinjiang, China",2021,Geopolitics,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/14650045.2019.1686360,"https://scholar.google.com/scholar?cites=1931412542084396963&as_sdt=2005&sciodt=0,5&hl=en",893,09/05/22 10:13,,10.1080/14650045.2019.1686360,,,,,,,5,5.00,5,1,1,"… important context for understanding the geopolitical narrative, the analysis of this article is exclusively focused on women’s opinions and experiences with social and cultural identity …",,"https://scholar.google.com/scholar?q=related:o7esVXnBzRoJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
22,LD Hollingsworth,Does the Hague Convention on intercountry adoption address the protection of adoptees' cultural identity? And should it?,2008,Social Work,JSTOR,https://www.jstor.org/stable/23718881,"https://scholar.google.com/scholar?cites=15437478584443112624&as_sdt=2005&sciodt=0,5&hl=en",894,09/05/22 10:13,,,,,,,,,22,1.57,22,1,14,… adoption will impede an adoptee's cultural • identity development and what the implications … by this commentary is as follows: To what extent is protection of cultural identity considered …,,"https://scholar.google.com/scholar?q=related:sIxuNfvwPNYJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
17,"M McGinley, J Kremer, K Trew, ...",Socio-cultural identity and attitudes to sport in Northern Ireland,1998,The Irish Journal of …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/03033910.1998.10558207,"https://scholar.google.com/scholar?cites=9291434459304307913&as_sdt=2005&sciodt=0,5&hl=en",895,09/05/22 10:13,,10.1080/03033910.1998.10558207,,,,,,,17,0.71,4,4,24,A representati ve sample of 1007 adults was interviewed to obtain a view of popular attitudes towards sport and physical activities in Northern Ireland. The study complements previous …,,"https://scholar.google.com/scholar?q=related:ySyooGnO8YAJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
19,S Nikoloudis,"The ra-wa-ke-ta, ministerial authority and Mycenaean cultural identity",2006,,search.proquest.com,https://search.proquest.com/openview/6b6c14422cb04c4c3ab8d2360fad5af1/1?pq-origsite=gscholar&cbl=18750&diss=y,"https://scholar.google.com/scholar?cites=9102055173167691786&as_sdt=2005&sciodt=0,5&hl=en",896,09/05/22 10:13,BOOK,,,,,,,,19,1.19,19,1,16,The ra-wa-ke-ta is a key authority figure in Mycenaean society. The traditional interpretation of this official as the military commander of the state was based primarily on the etymology of …,https://repositories.lib.utexas.edu/bitstream/handle/2152/2837/nikoloudiss67970.pdf?sequence=2,"https://scholar.google.com/scholar?q=related:CriqivT-UH4J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
19,H Ikeda,Buraku students and cultural identity: The case of a Japanese minority,2001,"Ethnicity, race, and nationality in education: A global …",books.google.com,https://books.google.com/books?hl=en&lr=&id=lBOQAgAAQBAJ&oi=fnd&pg=PA79&dq=%22cultural+identity%22&ots=8OYbXLWK4_&sig=7VnnOUZSaiVr2RfbeyV53Fl_Rig,"https://scholar.google.com/scholar?cites=12621772949912619691&as_sdt=2005&sciodt=0,5&hl=en",897,09/05/22 10:13,,,,,,,,,19,0.90,19,1,21,"… 80 Buraku Students and Cultural Identity … boys reveal differential constructions of their identity in which subjectivity plays a critical role, illuminating a reinvention of their cultural identity. …",,"https://scholar.google.com/scholar?q=related:qwot-5-LKa8J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
16,LL Alipuria,"Ethnic, racial, and cultural identity/self: An integrated theory of identity/self in relation to large scale social cleavages",2002,,search.proquest.com,https://search.proquest.com/openview/3917a79c4c2f32bf10fad3b0f536ceaf/1?pq-origsite=gscholar&cbl=18750&diss=y,"https://scholar.google.com/scholar?cites=12710584474173395441&as_sdt=2005&sciodt=0,5&hl=en",898,09/05/22 10:13,BOOK,,,,,,,,16,0.80,16,1,20,"… but cultural identity/self as used in this research refers to a different point. It is not the existence of cultural differences that is the focus, but the awareness of these differences and the …",,"https://scholar.google.com/scholar?q=related:8VGzVjwRZbAJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
11,I Angus,The paradox of cultural identity in English Canada,2003,TOPIA: Canadian Journal of Cultural Studies,utpjournals.press,https://www.utpjournals.press/doi/abs/10.3138/topia.10.23,"https://scholar.google.com/scholar?cites=2913699176421471641&as_sdt=2005&sciodt=0,5&hl=en",899,09/05/22 10:13,,10.3138/topia.10.23,,,,,,,11,0.58,11,1,19,"… it is the only cultural identity that has not been … cultural identity of English Canada is unaware of itself, lacking self-interpretation, and thus lacking the form of existence of a cultural identity…",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1002.1236&rep=rep1&type=pdf,"https://scholar.google.com/scholar?q=related:mTXzqPaJbygJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
11,T Huffman,Native American educators' perceptions on cultural identity and tribal cultural education: An application of transculturation theory,2013,Journal of American Indian Education,JSTOR,https://www.jstor.org/stable/43608705,"https://scholar.google.com/scholar?cites=2899778999980383010&as_sdt=2005&sciodt=0,5&hl=en",900,09/05/22 10:13,,,,,,,,,11,1.22,11,1,9,"… the cultural identity of their students as suggested by transculturation theory? Consistent with the premise of transculturation theory, the educators regarded a strong cultural identity …",https://digitalcommons.georgefox.edu/cgi/viewcontent.cgi?article=1111&context=soe_faculty,"https://scholar.google.com/scholar?q=related:Itv3BKMVPigJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
13,"L Cohen, J Duberley, MN Ravishankar","Examining the interplay of career, migration and national cultural identity: the case of Indian scientists",2015,International migration,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1468-2435.2012.00768.x,"https://scholar.google.com/scholar?cites=8626849694907721083&as_sdt=2005&sciodt=0,5&hl=en",901,09/05/22 10:13,,10.1111/j.1468-2435.2012.00768.x,,,,,,,13,1.86,4,3,7,"In this paper, we examine individuals’ career migration across international borders. It is widely recognized that globalization has fundamental implications for the careers of people …",https://repository.lboro.ac.uk/articles/Examining_the_interplay_of_career_migration_and_national_cultural_identity_the_case_of_Indian_scientists/9504032/files/17130872.pdf,"https://scholar.google.com/scholar?q=related:e2WpKxe6uHcJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
8,AB Aydemir,The relationship between cultural identity and accent,2013,,repository.bilkent.edu.tr,http://repository.bilkent.edu.tr/handle/11693/15635,"https://scholar.google.com/scholar?cites=14976289588414589608&as_sdt=2005&sciodt=0,5&hl=en",902,09/05/22 10:13,,,,,,,,,8,0.89,8,1,9,"… The participants were administered a cultural identity questionnaire, their reading aloud of a … The findings of this study showed that there is a relationship between cultural identity and …",http://repository.bilkent.edu.tr/bitstream/handle/11693/15635/0006355.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:qCrVagh41s8J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
13,F Lesa,The Impact of Samoan Christian Churches on Samoan Language Competency and Cultural Identity.,2009,,ERIC,https://eric.ed.gov/?id=ED513265,"https://scholar.google.com/scholar?cites=16434468947809599956&as_sdt=2005&sciodt=0,5&hl=en",903,09/05/22 10:13,BOOK,,,,,,,,13,1.00,13,1,13,"… ) has an impact on Samoan cultural identity. SLR is naturally … Consequently, their Samoan cultural identity is in question. … language competency and cultural identity can be developed. …",,"https://scholar.google.com/scholar?q=related:1AFhOm_2EuQJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
19,G Hecht,Enacting cultural identity: Risk and ritual in the French nuclear workplace,1997,Journal of Contemporary History,journals.sagepub.com,https://journals.sagepub.com/doi/pdf/10.1177/002200949703200405,"https://scholar.google.com/scholar?cites=5221513742573118991&as_sdt=2005&sciodt=0,5&hl=en",904,09/05/22 10:13,,10.1177/002200949703200405,,,,,,,19,0.76,19,1,25,"… artifacts, gestures and practices that together form workplace experience constitute a mechanism by which workers both shape and enact one aspect of their cultural identity. It also …",,"https://scholar.google.com/scholar?q=related:DybkhxWLdkgJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
12,"T Atkin, CH Krinsky",Cultural identity in modern native American architecture: A case study,1996,Journal of Architectural Education,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/10464883.1996.10734690,"https://scholar.google.com/scholar?cites=989888005897066812&as_sdt=2005&sciodt=0,5&hl=en",905,09/05/22 10:13,,10.1080/10464883.1996.10734690,,,,,,,12,0.46,6,2,26,"A studio project given to graduate architecture students at the University of Pennsylvania investigated the role of architecture as a conveyor of cultural identity, as both a repository and a …",,"https://scholar.google.com/scholar?q=related:PBnqjuXJvA0J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
14,P Hayward,"A place in the world: globalization, music, and cultural identity in contemporary Vanuatu",2011,Music and globalization: critical encounters,books.google.com,https://books.google.com/books?hl=en&lr=&id=Lyi1i_CHFXsC&oi=fnd&pg=PA52&dq=%22cultural+identity%22&ots=pQkc1JIP15&sig=wduxuvO3TLd5pD-fhu-RshaSoiA,"https://scholar.google.com/scholar?cites=2046696603231483416&as_sdt=2005&sciodt=0,5&hl=en",906,09/05/22 10:13,,,,,,,,,14,1.27,14,1,11,"… , this chapter considers the manner in which the accumulation of globalizing discourses and practices in the tourist and music industries have contributed to the cultural identity of the …",https://www.researchgate.net/profile/Philip-Hayward-2/publication/308348224_A_place_in_the_world_Globalization_music_and_cultural_identity_in_contemporary_Vanuatu/links/5e90d70c299bf130798fa000/A-place-in-the-world-Globalization-music-and-cultural-identity-in-contemporary-Vanuatu.pdf,"https://scholar.google.com/scholar?q=related:GHacfrdTZxwJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
25,A Shenje-Peyton,"Balancing Gender, Equality, Cultural Identity: Marriage Payments in Post-Colonial Zimbabwe",1996,Harv. Hum. Rts. J.,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/hhrj9&section=9,"https://scholar.google.com/scholar?cites=62616675770817191&as_sdt=2005&sciodt=0,5&hl=en",907,09/05/22 10:13,,,,,,,,,25,0.96,25,1,26,"Lobola is the term med to describe marriage payments by the African people of Zimbabwe. 1 Although the practice of marriage payments is common, in one form or the other, throughout …",,"https://scholar.google.com/scholar?q=related:p9pV7Ih13gAJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
